WITTCASE NUMBER: HB001159
SAMPLE NUMBER:   19
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  AO     	  AO'		
 22.99   	  66.12		 52.90   	  86.47		
 23.26   	  61.04		 53.24   	 122.07		
 23.50   	  55.95		 53.73   	 162.77		
 23.72   	  50.86		 54.38   	 193.29		
 23.93   	  45.78		 55.16   	 213.63		
 24.11   	  35.61		 56.01   	 223.80		
 24.25   	  35.61		 56.91   	 223.80		
 24.39   	  30.52		 57.80   	 218.72		
 24.52   	  35.61		 58.68   	 218.72		
 24.66   	  30.52		 59.55   	 218.72		
 24.78   	  30.52		 60.43   	 213.63		
 24.90   	  35.61		 61.28   	 208.54		
 25.05   	  35.61		 62.12   	 203.46		
 25.19   	  35.61		 62.93   	 198.37		
 25.33   	  30.52		 63.72   	 188.20		
 25.45   	  35.61		 64.48   	 188.20		
 25.60   	  35.61		 65.23   	 183.11		
 25.74   	  25.43		 65.96   	 183.11		
 25.84   	  25.43		 66.69   	 183.11		
 25.94   	  25.43		 67.43   	 178.03		
 26.04   	  20.35		 68.14   	 178.03		
 26.12   	  10.17		 68.85   	 178.03		
 26.16   	  10.17		 69.56   	 178.03		
 26.21(S)	   0.00		 70.27   	 178.03		
 26.21   	   0.00		 70.99   	 178.03		
 26.21   	  -5.09		 71.70   	 178.03		
 26.19   	 -10.17		 72.41   	 178.03		
 26.14   	  -5.09		 73.12   	 172.94		
 26.12   	 -15.26		 73.81   	 162.77		
 26.06   	 -15.26		 74.47   	 162.77		
 26.00   	 -25.43		 75.12   	 152.59		
 25.90   	 -20.35		 75.73   	 147.51		
 25.82   	 -20.35		 76.32   	 137.33		
 25.74   	 -25.43		 76.87   	 132.25		
 25.64   	 -30.52		 77.40   	 122.07		
 25.51   	 -25.43		 77.88   	 106.82		
 25.41   	 -35.61		 78.31   	  96.64		
 25.27   	 -35.61		 78.70   	  86.47		
 25.13   	 -45.78		 79.04   	  76.30		
 24.94   	 -50.86		 79.35   	  66.12		
 24.74   	 -66.12		 79.61   	  45.78		
 24.48   	 -76.30		 79.80   	  35.61		
 24.17   	 -96.64		 79.94   	  20.35		
 23.78   	-101.73		 80.02   	  10.17		
 23.38   	-122.07		 80.06(S)	   0.00		
 22.89   	-137.33		 80.06   	 -10.17		
 22.34   	-142.42		 80.02   	 -20.35		
 21.77   	-111.90		 79.94   	 -35.61		
 21.32   	 -61.04		 79.80   	 -45.78		
 21.08   	 -35.61		 79.61   	 -61.04		
 20.94   	 -25.43		 79.37   	 -66.12		
 20.83   	 -20.35		 79.10   	 -76.30		
 20.75   	 -20.35		 78.80   	 -76.30		
 20.67   	 -30.52		 78.49   	 -81.38		
 20.55   	 -40.69		 78.17   	 -91.56		
 20.39   	 -40.69		 77.80   	-106.82		
 20.22   	 -35.61		 77.38   	-111.90		
 20.08   	 -35.61		 76.93   	-122.07		
 19.94   	 -30.52		 76.44   	-137.33		
 19.82   	 -25.43		 75.89   	-147.51		
 19.72   	 -30.52		 75.30   	-152.59		
 19.59   	 -30.52		 74.69   	-157.68		
 19.47   	 -30.52		 74.06   	-152.59		
 19.35   	 -25.43		 73.45   	-152.59		
 19.25   	 -35.61		 72.84   	-147.51		
 19.10   	 -30.52		 72.25   	-132.25		
 18.98   	 -35.61		 71.72   	-127.16		
 18.84   	 -35.61		 71.21   	-116.99		
 18.70   	 -40.69		 70.74   	-106.82		
 18.54   	 -40.69		 70.32   	 -96.64		
 18.37   	 -45.78		 69.93   	 -91.56		
 18.19   	 -45.78		 69.56   	 -91.56		
 18.01   	 -40.69		 69.20   	 -91.56		
 17.84   	 -40.69		 68.83   	 -91.56		
 17.68   	 -35.61		 68.46   	 -86.47		
 17.54   	 -30.52		 68.12   	 -91.56		
 17.42   	 -30.52		 67.75   	 -91.56		
 17.29   	 -25.43		 67.39   	 -81.38		
 17.19   	 -25.43		 67.06   	 -71.21		
 17.09   	 -25.43		 66.77   	 -76.30		
 16.99   	 -25.43		 66.47   	 -66.12		
 16.89   	 -30.52		 66.21   	 -71.21		
 16.76   	 -30.52		 65.92   	 -61.04		
 16.64   	 -30.52		 65.68   	 -66.12		
 16.52   	 -35.61		 65.41   	 -61.04		
 16.38   	 -35.61		 65.17   	 -61.04		
 16.24   	 -40.69		 64.92   	 -55.95		
 16.07   	 -30.52		 64.70   	 -50.86		
 15.95   	 -35.61		 64.50   	 -50.86		
 15.81   	 -30.52		 64.29   	 -50.86		
 15.69   	 -35.61		 64.09   	 -40.69		
 15.54   	 -30.52		 63.93   	 -45.78		
 15.42   	 -25.43		 63.74   	 -40.69		
 15.32   	 -25.43		 63.58   	 -45.78		
 15.22   	 -25.43		 63.40   	 -45.78		
 15.12   	 -25.43		 63.21   	 -40.69		
 15.02   	 -20.35		 63.05   	 -40.69		
 14.93   	 -25.43		 62.89   	 -40.69		
 14.83   	 -30.52		 62.73   	 -35.61		
 14.71   	 -35.61		 62.58   	 -40.69		
 14.57   	 -30.52		 62.42   	 -30.52		
 14.45   	 -30.52		 62.30   	 -35.61		
 14.32   	 -30.52		 62.16   	 -40.69		
 14.20   	 -30.52		 61.99   	 -45.78		
 14.08   	 -30.52		 61.81   	 -45.78		
 13.96   	 -30.52		 61.63   	 -40.69		
 13.84   	 -25.43		 61.46   	 -40.69		
 13.73   	 -25.43		 61.30   	 -35.61		
 13.63   	 -25.43		 61.16   	 -40.69		
 13.53   	 -30.52		 61.00   	 -35.61		
 13.41   	 -20.35		 60.85   	 -40.69		
 13.33   	 -20.35		 60.69   	 -50.86		
 13.25   	 -15.26		 60.49   	 -40.69		
 13.18   	 -15.26		 60.33   	 -40.69		
 13.12   	 -25.43		 60.16   	 -40.69		
 13.02   	 -20.35		 60.00   	 -40.69		
 12.94   	 -20.35		 59.84   	 -40.69		
 12.86   	 -35.61		 59.67   	 -40.69		
 12.72   	 -30.52		 59.51   	 -45.78		
 12.59   	 -20.35		 59.33   	 -45.78		
 12.51   	 -30.52		 59.15   	 -40.69		
 12.39   	 -30.52		 58.98   	 -45.78		
 12.27   	 -15.26		 58.80   	 -45.78		
 12.21   	  -5.09		 58.62   	 -45.78		
 12.19   	 -15.26		 58.43   	 -35.61		
 12.13   	 -20.35		 58.29   	 -35.61		
 12.04   	 -10.17		 58.15   	 -35.61		
 12.00   	 -10.17		 58.01   	 -45.78		
 11.96   	 -15.26		 57.82   	 -40.69		
 11.90   	 -15.26		 57.66   	 -45.78		
 11.84   	 -25.43		 57.48   	 -50.86		
 11.74   	 -25.43		 57.27   	 -40.69		
 11.64   	 -30.52		 57.11   	 -40.69		
 11.52   	 -25.43		 56.95   	 -35.61		
 11.41   	 -25.43		 56.81   	 -40.69		
 11.31   	 -30.52		 56.64   	 -40.69		
 11.19   	 -25.43		 56.48   	 -40.69		
 11.09   	 -25.43		 56.32   	 -40.69		
 10.99   	 -25.43		 56.15   	 -35.61		
 10.89   	 -30.52		 56.01   	 -40.69		
 10.76   	 -30.52		 55.85   	 -35.61		
 10.64   	 -35.61		 55.71   	 -35.61		
 10.50   	 -20.35		 55.56   	 -30.52		
 10.42   	 -20.35		 55.44   	 -35.61		
 10.34   	 -25.43		 55.30   	 -35.61		
 10.23   	 -30.52		 55.16   	 -30.52		
 10.11   	 -20.35		 55.04   	 -30.52		
 10.03   	 -20.35		 54.91   	 -30.52		
  9.95   	 -20.35		 54.79   	 -35.61		
  9.87   	 -15.26		 54.65   	 -35.61		
  9.81(D)	   5.09		 54.51   	 -25.43		
  9.83   	  50.86		 54.40   	 -25.43		
 10.03   	 101.73		 54.30   	 -25.43		
 10.44   	  91.56		 54.20   	 -30.52		
 10.80   	 111.90		 54.08   	 -25.43		
 11.25   	  96.64		 53.98   	 -30.52		
 11.64   	  81.38		 53.86   	 -30.52		
 11.96   	  81.38		 53.73   	 -25.43		
 12.29   	  76.30		 53.63   	 -20.35		
 12.59   	  76.30		 53.55   	 -30.52		
 12.90   	  86.47		 53.43   	 -25.43		
 13.25   	  96.64		 53.33   	 -35.61		
 13.63   	  96.64		 53.18   	 -30.52		
 14.02   	 101.73		 53.06   	 -30.52		
 14.43   	 116.99		 52.94   	 -30.52		
 14.89   	 116.99		 52.82   	 -25.43		
 15.36   	 111.90		 52.72   	 -25.43		
 15.81   	  96.64		 52.61   	 -25.43		
 16.20   	  91.56		 52.51   	 -25.43		
 16.56   	 101.73		 52.41   	 -30.52		
 16.97   	  96.64		 52.29   	 -30.52		
 17.35   	 101.73		 52.17   	 -35.61		
 17.76   	 101.73		 52.02   	 -30.52		
 18.17   	 106.82		 51.90   	 -25.43		
 18.60   	 101.73		 51.80   	 -25.43		
 19.00   	 106.82		 51.70   	 -20.35		
 19.43   	 106.82		 51.62   	 -15.26		
 19.86   	 101.73		 51.56   	 -20.35		
 20.26   	  96.64		 51.47   	 -20.35		
 20.65   	  96.64		 51.39   	 -20.35		
 21.04   	  86.47		 51.31   	 -20.35		
 21.38   	  76.30		 51.23   	  -5.09		
 21.69   	  71.21		 51.21(D)	  10.17		
 21.97   	  71.21		 51.25   	  30.52		
 22.26   	  66.12		 51.37   	  50.86		
 22.52   	  61.04		 51.58   	  81.38		
 22.77   	  61.04		 51.90   	 106.82		
 23.01   	  55.95		 52.33   	 142.42		
 23.23   	  55.95		 52.90   	 172.94		
 23.46   	  45.78		 53.59   	 198.37		
 23.64   	  40.69		 54.38   	 208.54		
 23.80   	  35.61		 55.22   	 223.80		
 23.95   	  30.52		 56.11   	 218.72		
 24.07   	  25.43		 56.99   	 213.63		
 24.17   	  25.43		 57.84   	 198.37		
 24.27   	  15.26		 58.64   	 198.37		
 24.33   	  20.35		 59.43   	 193.29		
 24.41   	  10.17		 60.20   	 188.20		
 24.46   	  15.26		 60.96   	 188.20		
 24.52   	  15.26		 61.71   	 178.03		
 24.58   	  10.17		 62.42   	 178.03		
 24.62   	  15.26		 63.13   	 167.85		
 24.68   	  15.26		 63.80   	 162.77		
 24.74   	  20.35		 64.46   	 157.68		
 24.82   	  20.35		 65.09   	 157.68		
 24.90   	  15.26		 65.72   	 157.68		
 24.96   	  20.35		 66.35   	 162.77		
 25.05   	  15.26		 67.00   	 157.68		
 25.11   	  10.17		 67.63   	 157.68		
 25.15(S)	   0.00		 68.26   	 157.68		
 25.15   	   0.00		 68.89   	 152.59		
 25.15   	  -5.09		 69.50   	 147.51		
 25.13   	 -10.17		 70.09   	 142.42		
 25.09   	 -15.26		 70.66   	 137.33		
 25.03   	 -20.35		 71.21   	 142.42		
 24.94   	 -20.35		 71.78   	 137.33		
 24.86   	 -25.43		 72.33   	 132.25		
 24.76   	 -30.52		 72.86   	 127.16		
 24.64   	 -30.52		 73.37   	 111.90		
 24.52   	 -30.52		 73.81   	 101.73		
 24.39   	 -30.52		 74.22   	  96.64		
 24.27   	 -35.61		 74.61   	  86.47		
 24.13   	 -40.69		 74.95   	  81.38		
 23.97   	 -50.86		 75.28   	  76.30		
 23.76   	 -66.12		 75.58   	  66.12		
 23.50   	 -71.21		 75.85   	  50.86		
 23.21   	 -61.04		 76.05   	  40.69		
 22.97   	 -81.38		 76.22   	  25.43		
 22.64   	-106.82		 76.32   	  20.35		
 22.22   	-122.07		 76.40   	  10.17		
 21.73   	-122.07		 76.44(S)	  -5.09		
 21.24   	-127.16		 76.42   	 -15.26		
 20.73   	-137.33		 76.36   	 -25.43		
 20.18   	-111.90		 76.26   	 -40.69		
 19.74   	 -76.30		 76.09   	 -55.95		
 19.43   	 -55.95		 75.87   	 -61.04		
 19.21   	 -50.86		 75.63   	 -71.21		
 19.00   	 -30.52		 75.34   	 -81.38		
 18.88   	 -20.35		 75.01   	 -96.64		
 18.80   	 -20.35		 74.63   	-101.73		
 18.72   	 -20.35		 74.22   	-111.90		
 18.64   	 -15.26		 73.77   	-127.16		
 18.58   	 -20.35		 73.27   	-137.33		
 18.49   	 -25.43		 72.72   	-142.42		
 18.39   	 -30.52		 72.15   	-142.42		
 18.27   	 -25.43		 71.58   	-147.51		
 18.17   	 -30.52		 70.99   	-142.42		
 18.05   	 -30.52		 70.42   	-137.33		
 17.92   	 -35.61		 69.87   	-132.25		
 17.78   	 -30.52		 69.34   	-116.99		
 17.66   	 -25.43		 68.87   	-106.82		
 17.56   	 -25.43		 68.44   	 -96.64		
 17.46   	 -40.69		 68.06   	 -91.56		
 17.29   	 -35.61		 67.69   	 -86.47		
 17.15   	 -35.61		 67.34   	 -86.47		
 17.01   	 -35.61		 67.00   	 -86.47		
 16.87   	 -35.61		 66.65   	 -91.56		
 16.72   	 -40.69		 66.29   	 -81.38		
 16.56   	 -30.52		 65.96   	 -86.47		
 16.44   	 -35.61		 65.62   	 -86.47		
 16.30   	 -25.43		 65.27   	 -76.30		
 16.20   	 -30.52		 64.96   	 -76.30		
 16.07   	 -30.52		 64.66   	 -71.21		
 15.95   	 -30.52		 64.37   	 -71.21		
 15.83   	 -35.61		 64.09   	 -71.21		
 15.69   	 -35.61		 63.80   	 -66.12		
 15.54   	 -30.52		 63.54   	 -61.04		
 15.42   	 -35.61		 63.30   	 -61.04		
 15.28   	 -35.61		 63.05   	 -61.04		
 15.14   	 -40.69		 62.81   	 -61.04		
 14.97   	 -40.69		 62.56   	 -55.95		
 14.81   	 -30.52		 62.34   	 -55.95		
 14.69   	 -35.61		 62.12   	 -61.04		
 14.55   	 -35.61		 61.87   	 -50.86		
 14.40   	 -35.61		 61.67   	 -40.69		
 14.26   	 -30.52		 61.51   	 -45.78		
 14.14   	 -35.61		 61.32   	 -40.69		
 14.00   	 -35.61		 61.16   	 -45.78		
 13.86   	 -25.43		 60.98   	 -40.69		
 13.75   	 -30.52		 60.81   	 -35.61		
 13.63   	 -30.52		 60.67   	 -40.69		
 13.51   	 -30.52		 60.51   	 -35.61		
 13.39   	 -25.43		 60.37   	 -40.69		
 13.29   	 -35.61		 60.20   	 -35.61		
 13.14   	 -35.61		 60.06   	 -40.69		
 13.00   	 -30.52		 59.90   	 -30.52		
 12.88   	 -25.43		 59.78   	 -35.61		
 12.78   	 -25.43		 59.63   	 -35.61		
 12.68   	 -25.43		 59.49   	 -35.61		
 12.57   	 -25.43		 59.35   	 -35.61		
 12.47   	 -25.43		 59.21   	 -40.69		
 12.37   	 -20.35		 59.04   	 -40.69		
 12.29   	 -25.43		 58.88   	 -35.61		
 12.19   	 -30.52		 58.74   	 -30.52		
 12.07   	 -25.43		 58.62   	 -35.61		
 11.96   	 -20.35		 58.47   	 -40.69		
 11.88   	 -15.26		 58.31   	 -35.61		
 11.82   	 -20.35		 58.17   	 -35.61		
 11.74   	 -20.35		 58.03   	 -40.69		
 11.66   	 -20.35		 57.86   	 -40.69		
 11.58   	 -25.43		 57.70   	 -35.61		
 11.48   	 -20.35		 57.56   	 -40.69		
 11.39   	 -20.35		 57.40   	 -40.69		
 11.31   	 -25.43		 57.23   	 -35.61		
 11.21   	 -25.43		 57.09   	 -40.69		
 11.11   	 -25.43		 56.93   	 -35.61		
 11.01   	 -15.26		 56.79   	 -35.61		
 10.95   	 -10.17		 56.64   	 -35.61		
 10.91   	 -20.35		 56.50   	 -40.69		
 10.82   	 -15.26		 56.34   	 -30.52		
 10.76   	 -15.26		 56.22   	 -35.61		
 10.70   	 -15.26		 56.07   	 -40.69		
 10.64   	 -25.43		 55.91   	 -40.69		
 10.54   	 -20.35		 55.75   	 -40.69		
 10.46   	 -20.35		 55.58   	 -35.61		
 10.38   	 -25.43		 55.44   	 -35.61		
 10.27   	 -25.43		 55.30   	 -25.43		
 10.17   	 -25.43		 55.20   	 -30.52		
 10.07   	 -20.35		 55.08   	 -35.61		
  9.99   	 -25.43		 54.93   	 -45.78		
  9.89   	 -20.35		 54.75   	 -40.69		
  9.81   	 -20.35		 54.59   	 -45.78		
  9.73   	 -20.35		 54.40   	 -35.61		
  9.64   	 -20.35		 54.26   	 -30.52		
  9.56   	 -25.43		 54.14   	 -30.52		
  9.46   	 -20.35		 54.02   	 -25.43		
  9.38   	 -25.43		 53.92   	 -30.52		
  9.28   	 -20.35		 53.79   	 -35.61		
  9.20   	 -15.26		 53.65   	 -35.61		
  9.14   	 -15.26		 53.51   	 -35.61		
  9.07   	 -10.17		 53.37   	 -35.61		
  9.03   	 -10.17		 53.22   	 -25.43		
  8.99   	  -5.09		 53.12   	 -25.43		
  8.97(D)	  10.17		 53.02   	 -20.35		
  9.01   	  40.69		 52.94   	 -25.43		
  9.18   	  91.56		 52.84   	 -35.61		
  9.54   	 111.90		 52.70   	 -30.52		
  9.99   	  91.56		 52.57   	 -25.43		
 10.36   	 106.82		 52.47   	 -25.43		
 10.78   	  81.38		 52.37   	 -25.43		
 11.11   	  66.12		 52.27   	 -25.43		
 11.37   	  81.38		 52.17   	 -25.43		
 11.70   	  91.56		 52.06   	 -30.52		
 12.07   	  96.64		 51.94   	 -25.43		
 12.45   	 111.90		 51.84   	 -25.43		
 12.90   	 116.99		 51.74   	 -25.43		
 13.37   	 116.99		 51.64   	 -25.43		
 13.84   	 116.99		 51.54   	 -25.43		
 14.30   	 106.82		 51.43   	 -25.43		
 14.73   	  96.64		 51.33   	 -25.43		
 15.12   	  96.64		 51.23   	 -25.43		
 15.50   	 111.90		 51.13   	 -25.43		
 15.95   	 111.90		 51.03   	 -30.52		
 16.40   	 111.90		 50.91   	 -30.52		
 16.85   	 116.99		 50.78   	 -25.43		
 17.31   	 116.99		 50.68   	 -25.43		
 17.78   	 116.99		 50.58   	 -30.52		
 18.25   	 111.90		 50.46   	 -25.43		
 18.70   	 106.82		 50.36   	 -20.35		
 19.13   	 106.82		 50.27   	 -25.43		
 19.55   	 101.73		 50.17   	 -20.35		
 19.96   	  96.64		 50.09   	 -20.35		
 20.35   	  91.56		 50.01   	 -15.26		
 20.71   	  91.56		 49.95   	 -15.26		
 21.08   	  86.47		 49.89   	 -15.26		
 21.42   	  81.38		 49.83   	  -5.09		
 21.75   	  71.21		 49.81(D)	   5.09		
