WITTCASE NUMBER: HB001204
SAMPLE NUMBER:   28
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  AO     	  AO'		
 -0.33   	 -35.61		 72.98   	-183.11		
 -0.47   	 -30.52		 72.25   	-172.94		
 -0.59   	 -15.26		 71.56   	-162.77		
 -0.65   	  -5.09		 70.91   	-152.59		
 -0.67   	 -25.43		 70.29   	-157.68		
 -0.77   	 -25.43		 69.66   	-147.51		
 -0.87   	  -5.09		 69.07   	-137.33		
 -0.90   	   5.09		 68.52   	-127.16		
 -0.87   	   5.09		 68.02   	-132.25		
 -0.85   	   0.00		 67.49   	-137.33		
 -0.85   	 -10.17		 66.94   	-116.99		
 -0.90   	 -10.17		 66.47   	-101.73		
 -0.94(D)	   0.00		 66.06   	-122.07		
 -0.94   	  15.26		 65.57   	-116.99		
 -0.87   	  25.43		 65.11   	 -91.56		
 -0.77   	  35.61		 64.74   	 -91.56		
 -0.63   	  20.35		 64.37   	-101.73		
 -0.55   	   5.09		 63.97   	-101.73		
 -0.53   	   0.00		 63.56   	 -86.47		
 -0.53   	 -15.26		 63.21   	 -66.12		
 -0.59   	 -10.17		 62.95   	 -55.95		
 -0.63   	  -5.09		 62.73   	 -86.47		
 -0.65   	 -20.35		 62.38   	 -86.47		
 -0.73   	 -15.26		 62.03   	 -35.61		
 -0.79   	  15.26		 61.89   	 -45.78		
 -0.73   	   5.09		 61.71   	 -71.21		
 -0.71   	   5.09		 61.42   	 -50.86		
 -0.69   	  30.52		 61.22   	 -35.61		
 -0.57   	  20.35		 61.08   	 -55.95		
 -0.49   	  20.35		 60.85   	 -40.69		
 -0.41   	  40.69		 60.69   	 -40.69		
 -0.24   	  20.35		 60.53   	 -61.04		
 -0.16   	  10.17		 60.28   	 -35.61		
 -0.12   	  30.52		 60.14   	 -25.43		
  0.00   	  20.35		 60.04   	 -55.95		
  0.08   	  10.17		 59.82   	 -55.95		
  0.12   	  20.35		 59.59   	 -30.52		
  0.20   	  40.69		 59.47   	 -25.43		
  0.37   	  40.69		 59.37   	 -50.86		
  0.53   	  30.52		 59.17   	 -66.12		
  0.65   	  10.17		 58.90   	 -35.61		
  0.69   	  15.26		 58.76   	 -20.35		
  0.75   	  10.17		 58.68   	 -35.61		
  0.79   	 -10.17		 58.53   	 -55.95		
  0.75   	  -5.09		 58.31   	 -30.52		
  0.73   	   5.09		 58.19   	 -25.43		
  0.75   	 -10.17		 58.09   	 -50.86		
  0.71   	 -25.43		 57.88   	 -40.69		
  0.61   	 -15.26		 57.72   	 -25.43		
  0.55   	 -15.26		 57.62   	 -20.35		
  0.49   	 -10.17		 57.54   	 -40.69		
  0.45   	 -10.17		 57.38   	 -45.78		
  0.41   	   0.00		 57.19   	 -25.43		
  0.41   	  10.17		 57.09   	 -20.35		
  0.45   	  20.35		 57.01   	 -30.52		
  0.53   	  20.35		 56.89   	 -40.69		
  0.61   	  20.35		 56.72   	 -35.61		
  0.69   	  10.17		 56.58   	 -35.61		
  0.73   	   0.00		 56.44   	 -25.43		
  0.73   	   0.00		 56.34   	 -20.35		
  0.73   	   0.00		 56.26   	 -35.61		
  0.73   	  -5.09		 56.11   	 -30.52		
  0.71   	 -10.17		 55.99   	 -30.52		
  0.67   	 -10.17		 55.87   	 -25.43		
  0.63   	   5.09		 55.77   	 -30.52		
  0.65   	  10.17		 55.65   	 -35.61		
  0.69   	  10.17		 55.50   	 -30.52		
  0.73   	   5.09		 55.38   	 -25.43		
  0.75   	  15.26		 55.28   	 -20.35		
  0.81   	  20.35		 55.20   	 -35.61		
  0.90   	  25.43		 55.06   	 -40.69		
  1.00   	  20.35		 54.89   	 -25.43		
  1.08   	  15.26		 54.79   	 -25.43		
  1.14   	  15.26		 54.69   	 -30.52		
  1.20   	  10.17		 54.57   	 -40.69		
  1.24   	   5.09		 54.40   	 -40.69		
  1.26   	  -5.09		 54.24   	 -20.35		
  1.24   	 -15.26		 54.16   	 -15.26		
  1.18   	 -25.43		 54.10   	 -30.52		
  1.08   	 -10.17		 53.98   	 -35.61		
  1.04   	   0.00		 53.83   	 -30.52		
  1.04   	  10.17		 53.71   	 -20.35		
  1.08   	  20.35		 53.63   	 -25.43		
  1.16   	  10.17		 53.53   	 -30.52		
  1.20   	 -15.26		 53.41   	 -45.78		
  1.14   	 -66.12		 53.22   	 -40.69		
  0.87   	 -96.64		 53.06   	 -25.43		
  0.49   	-122.07		 52.96   	 -25.43		
  0.00   	 -86.47		 52.86   	 -40.69		
 -0.35   	  -5.09		 52.70   	 -30.52		
 -0.37   	  45.78		 52.57   	 -15.26		
 -0.18   	 122.07		 52.51   	  -5.09		
  0.31   	 167.85		 52.49   	 -10.17		
  0.98   	 178.03		 52.45   	 -40.69		
  1.69   	 172.94		 52.29   	 -50.86		
  2.38   	 137.33		 52.09   	 -30.52		
  2.93   	  61.04		 51.96   	 -25.43		
  3.17   	  -5.09		 51.86   	 -30.52		
  3.15   	 -61.04		 51.74   	 -50.86		
  2.91   	-101.73		 51.54   	 -45.78		
  2.50   	-101.73		 51.35   	 -30.52		
  2.10   	 -71.21		 51.23   	 -20.35		
  1.81   	 -35.61		 51.15   	 -25.43		
  1.67   	  -5.09		 51.05   	 -35.61		
  1.65   	  20.35		 50.91   	 -25.43		
  1.73   	  40.69		 50.80   	 -20.35		
  1.89   	  45.78		 50.72   	 -30.52		
  2.08   	  30.52		 50.60   	 -25.43		
  2.20   	  20.35		 50.50   	 -30.52		
  2.28   	   5.09		 50.38   	 -35.61		
  2.30   	   0.00		 50.23   	 -35.61		
  2.30   	 -10.17		 50.09   	 -25.43		
  2.26   	 -15.26		 49.99   	 -30.52		
  2.20   	 -30.52		 49.87   	 -30.52		
  2.08   	 -40.69		 49.75   	 -20.35		
  1.91   	 -50.86		 49.66   	 -20.35		
  1.71   	 -55.95		 49.58   	 -35.61		
  1.49   	 -50.86		 49.44   	 -35.61		
  1.28   	 -40.69		 49.30   	 -15.26		
  1.12   	 -20.35		 49.24   	 -25.43		
  1.04   	 -10.17		 49.14   	 -35.61		
  1.00   	  10.17		 48.99   	 -30.52		
  1.04   	  25.43		 48.87   	 -25.43		
  1.14   	  40.69		 48.77   	 -20.35		
  1.30   	  40.69		 48.69   	 -30.52		
  1.46   	  40.69		 48.57   	 -30.52		
  1.63   	  45.78		 48.44   	 -25.43		
  1.81   	  35.61		 48.34   	 -15.26		
  1.95   	  30.52		 48.28   	 -20.35		
  2.08   	  20.35		 48.20   	 -30.52		
  2.16   	  10.17		 48.08   	 -35.61		
  2.20   	   0.00		 47.93   	 -10.17		
  2.20   	  -5.09		 47.89   	 -15.26		
  2.18   	 -10.17		 47.83   	 -30.52		
  2.14   	 -15.26		 47.71   	 -40.69		
  2.08   	 -20.35		 47.55   	 -20.35		
  1.99   	 -10.17		 47.47   	 -15.26		
  1.95   	 -10.17		 47.41   	 -20.35		
  1.91   	   0.00		 47.32   	 -35.61		
  1.91   	   5.09		 47.18   	 -25.43		
  1.93   	  15.26		 47.08   	 -20.35		
  1.99   	  20.35		 47.00   	 -10.17		
  2.08   	  25.43		 46.96   	 -25.43		
  2.18   	  25.43		 46.86   	 -30.52		
  2.28   	  25.43		 46.73   	 -25.43		
  2.38   	  20.35		 46.63   	 -15.26		
  2.46   	  25.43		 46.57   	 -15.26		
  2.56   	  15.26		 46.51   	 -25.43		
  2.62   	  10.17		 46.41   	 -25.43		
  2.67   	  10.17		 46.31   	 -20.35		
  2.71   	  15.26		 46.23   	 -15.26		
  2.77   	  15.26		 46.16   	 -15.26		
  2.83   	  30.52		 46.10   	 -20.35		
  2.95   	  20.35		 46.02   	 -25.43		
  3.03   	  20.35		 45.92   	 -20.35		
  3.11   	  15.26		 45.84   	 -20.35		
  3.17   	  20.35		 45.76   	 -20.35		
  3.26(E)	  20.35		 45.68   	 -15.26		
  3.34   	  30.52		 45.62   	 -25.43		
  3.46   	  40.69		 45.51   	 -25.43		
  3.62   	  50.86		 45.41   	 -15.26		
  3.83   	  71.21		 45.35   	 -15.26		
  4.11   	 101.73		 45.29   	 -20.35		
  4.52   	 132.25		 45.21   	 -30.52		
  5.05   	 152.59		 45.09   	 -25.43		
  5.66   	 172.94		 44.98   	 -20.35		
  6.35   	 198.37		 44.90   	 -10.17		
  7.14   	 259.41		 44.86   	 -25.43		
  8.18   	 300.10		 44.76   	 -25.43		
  9.38   	 279.75		 44.66   	 -25.43		
 10.50   	 274.67		 44.56   	 -20.35		
 11.60   	 325.53		 44.48   	 -10.17		
 12.90   	 422.18		 44.44   	 -15.26		
 14.59   	 518.82		 44.37   	 -20.35		
 16.66   	 574.77		 44.29   	 -20.35		
 18.96   	 579.86		 44.21   	 -15.26		
 21.28   	 569.68		 44.15   	 -15.26		
 23.56   	 544.25		 44.09   	 -15.26		
 25.74   	 513.73		 44.03   	 -10.17		
 27.79   	 478.13		 43.99   	 -10.17		
 29.70   	 442.52		 43.95   	   5.09		
 31.47   	 386.57		 43.97   	  -5.09		
 33.02   	 340.79		 43.95   	 -15.26		
 34.38   	 284.84		 43.89   	   0.00		
 35.52   	 223.80		 43.89   	   0.00		
 36.42   	 152.59		 43.89   	 -15.26		
 37.03   	 111.90		 43.82   	 -20.35		
 37.48   	  86.47		 43.74   	 -10.17		
 37.82   	  76.30		 43.70   	 -15.26		
 38.13   	  66.12		 43.64   	 -30.52		
 38.39   	  61.04		 43.52   	 -20.35		
 38.64   	  55.95		 43.44   	 -15.26		
 38.86   	  45.78		 43.38   	 -15.26		
 39.04   	  40.69		 43.32   	 -15.26		
 39.21   	  30.52		 43.26   	  25.43		
 39.33   	  25.43		 43.36   	 116.99		
 39.43(S)	   0.00		 43.82   	 284.84		
 39.43   	 -30.52		 44.96   	 574.77		
 39.31   	 -61.04		 47.26   	 829.09		
 39.06   	 -81.38		 50.58   	 824.00		
 38.74   	 -86.47		 53.88   	 727.36		
 38.39   	 -81.38		 56.79   	 824.00		
 38.07   	 -61.04		 60.08   	 869.78		
 37.82   	 -45.78		 63.56   	 691.76		
 37.64   	 -50.86		 66.33   	 503.56		
 37.44   	 -55.95		 68.34   	 473.04		
 37.21   	 -66.12		 70.23   	 503.56		
 36.95   	 -61.04		 72.25   	 478.13		
 36.70   	 -61.04		 74.16   	 422.18		
 36.46   	 -71.21		 75.85   	 412.00		
 36.17   	 -71.21		 77.50   	 442.52		
 35.89   	 -76.30		 79.27   	 457.78		
 35.58   	 -71.21		 81.10   	 442.52		
 35.30   	 -61.04		 82.87   	 437.43		
 35.06   	 -61.04		 84.62   	 437.43		
 34.81   	 -66.12		 86.37   	 396.74		
 34.55   	 -76.30		 87.95   	 320.45		
 34.24   	 -76.30		 89.24   	 249.24		
 33.94   	 -71.21		 90.23   	 198.37		
 33.65   	 -61.04		 91.03   	 208.54		
 33.41   	 -55.95		 91.86   	 249.24		
 33.18   	 -66.12		 92.86   	 244.15		
 32.92   	 -61.04		 93.83   	 239.06		
 32.68   	 -71.21		 94.79   	 244.15		
 32.39   	 -76.30		 95.77   	 259.41		
 32.09   	 -76.30		 96.81   	 208.54		
 31.78   	 -76.30		 97.64   	 142.42		
 31.47   	 -76.30		 98.21   	 127.16		
 31.17   	 -86.47		 98.72   	  71.21		
 30.82   	 -91.56		 99.00(S)	   0.00		
 30.46   	 -91.56		 99.00   	 -71.21		
 30.09   	 -96.64		 98.72   	 -66.12		
 29.70   	-106.82		 98.45   	 -35.61		
 29.28   	-122.07		 98.31   	 -66.12		
 28.79   	-137.33		 98.05   	-101.73		
 28.24   	-152.59		 97.64   	-127.16		
 27.63   	-172.94		 97.13   	-188.20		
 26.94   	-193.29		 96.38   	-142.42		
 26.16   	-213.63		 95.81   	 -86.47		
 25.31   	-239.06		 95.46   	-167.85		
 24.35   	-269.58		 94.79   	-254.32		
 23.28   	-295.01		 93.77   	-172.94		
 22.10   	-295.01		 93.08   	-116.99		
 20.92   	-305.19		 92.61   	-218.72		
 19.69   	-305.19		 91.74   	-279.75		
 18.47   	-305.19		 90.62   	-193.29		
 17.25   	-305.19		 89.85   	-127.16		
 16.03   	-310.27		 89.34   	-152.59		
 14.79   	-320.45		 88.73   	-218.72		
 13.51   	-330.62		 87.85   	-218.72		
 12.19   	-330.62		 86.98   	-167.85		
 10.86   	-325.53		 86.31   	-142.42		
  9.56   	-310.27		 85.74   	-188.20		
  8.32   	-289.93		 84.98   	-223.80		
  7.16   	-264.50		 84.09   	-193.29		
  6.10   	-249.24		 83.32   	-162.77		
  5.11   	-218.72		 82.66   	-178.03		
  4.23   	-203.46		 81.95   	-188.20		
  3.42   	-178.03		 81.20   	-193.29		
  2.71   	-157.68		 80.43   	-193.29		
  2.08   	-137.33		 79.65   	-188.20		
  1.53   	-106.82		 78.90   	-193.29		
  1.10   	 -96.64		 78.13   	-198.37		
  0.71   	 -81.38		 77.33   	-193.29		
  0.39   	 -66.12		 76.56   	-188.20		
  0.12   	 -55.95		 75.81   	-178.03		
 -0.10   	 -55.95		 75.10   	-178.03		
 -0.33   	 -55.95		 74.38   	-167.85		
 -0.55   	 -55.95		 73.71   	-157.68		
 -0.77   	 -55.95		 73.08   	-142.42		
 -1.00   	 -61.04		 72.51   	-142.42		
 -1.24   	 -61.04		 71.94   	-137.33		
 -1.49   	 -61.04		 71.39   	-137.33		
 -1.73   	 -66.12		 70.84   	-122.07		
 -1.99   	 -66.12		 70.36   	-106.82		
 -2.26   	 -55.95		 69.93   	-111.90		
 -2.48   	 -50.86		 69.48   	-122.07		
 -2.69   	 -40.69		 68.99   	-106.82		
 -2.85   	 -20.35		 68.57   	 -86.47		
 -2.93   	 -10.17		 68.22   	 -86.47		
 -2.97(D)	  15.26		 67.87   	 -86.47		
 -2.91   	  40.69		 67.53   	 -86.47		
 -2.75   	  45.78		 67.18   	 -66.12		
 -2.56   	  45.78		 66.92   	 -61.04		
 -2.38   	  50.86		 66.67   	 -61.04		
 -2.18   	  55.95		 66.43   	 -55.95		
 -1.95   	  55.95		 66.21   	 -45.78		
 -1.73   	  50.86		 66.02   	 -45.78		
 -1.53   	  45.78		 65.84   	 -50.86		
 -1.34   	  50.86		 65.64   	 -45.78		
 -1.14   	  40.69		 65.45   	 -35.61		
 -0.98   	  30.52		 65.31   	 -30.52		
 -0.85   	  30.52		 65.19   	 -40.69		
 -0.73   	  25.43		 65.03   	 -35.61		
 -0.63   	  15.26		 64.88   	 -30.52		
 -0.57   	  10.17		 64.76   	 -30.52		
 -0.53   	   5.09		 64.64   	 -25.43		
 -0.51   	   5.09		 64.54   	 -30.52		
 -0.49   	   5.09		 64.41   	 -30.52		
 -0.47   	  15.26		 64.29   	 -25.43		
 -0.41   	  20.35		 64.19   	 -20.35		
 -0.33   	  25.43		 64.11   	 -30.52		
 -0.22   	  25.43		 63.99   	 -30.52		
 -0.12   	  15.26		 63.87   	 -20.35		
 -0.06   	  10.17		 63.78   	 -25.43		
 -0.02   	   5.09		 63.68   	 -35.61		
  0.00   	   0.00		 63.54   	 -40.69		
  0.00   	   5.09		 63.38   	 -30.52		
  0.02   	  15.26		 63.26   	 -25.43		
  0.08   	  20.35		 63.15   	 -30.52		
  0.16   	  30.52		 63.03   	 -40.69		
  0.28   	  30.52		 62.87   	 -40.69		
  0.41   	  40.69		 62.71   	 -30.52		
  0.57   	  40.69		 62.58   	 -30.52		
  0.73   	  35.61		 62.46   	 -35.61		
  0.87   	  35.61		 62.32   	 -35.61		
  1.02   	  25.43		 62.18   	 -30.52		
  1.12   	  20.35		 62.05   	 -30.52		
  1.20   	  15.26		 61.93   	 -30.52		
  1.26   	  10.17		 61.81   	 -35.61		
  1.30   	  10.17		 61.67   	 -40.69		
  1.34   	  20.35		 61.51   	 -40.69		
  1.42   	  20.35		 61.34   	 -40.69		
  1.51   	  15.26		 61.18   	 -45.78		
  1.57   	  20.35		 61.00   	 -45.78		
  1.65   	  15.26		 60.81   	 -50.86		
  1.71   	  20.35		 60.61   	 -50.86		
  1.79(E)	  30.52		 60.41   	 -45.78		
  1.91   	  35.61		 60.22   	 -45.78		
  2.05   	  40.69		 60.04   	 -50.86		
  2.22   	  45.78		 59.84   	 -55.95		
  2.40   	  55.95		 59.61   	 -50.86		
  2.62   	  66.12		 59.41   	 -50.86		
  2.89   	  96.64		 59.21   	 -45.78		
  3.28   	 111.90		 59.02   	 -45.78		
  3.72   	 142.42		 58.84   	 -55.95		
  4.29   	 183.11		 58.62   	 -40.69		
  5.03   	 228.89		 58.45   	 -40.69		
  5.94   	 269.58		 58.29   	 -45.78		
  7.02   	 264.50		 58.11   	 -55.95		
  8.08   	 274.67		 57.88   	 -45.78		
  9.18   	 345.88		 57.70   	 -35.61		
 10.56   	 417.09		 57.56   	 -40.69		
 12.23   	 467.95		 57.40   	 -50.86		
 14.10   	 473.04		 57.19   	 -40.69		
 15.99   	 442.52		 57.03   	 -35.61		
 17.76   	 406.92		 56.89   	 -35.61		
 19.39   	 386.57		 56.74   	 -35.61		
 20.94   	 386.57		 56.60   	 -25.43		
 22.48   	 381.48		 56.50   	 -35.61		
 24.01   	 371.31		 56.36   	 -35.61		
 25.49   	 330.62		 56.22   	 -20.35		
 26.82   	 295.01		 56.13   	 -25.43		
 28.00   	 264.50		 56.03   	 -40.69		
 29.05   	 228.89		 55.87   	 -40.69		
 29.97   	 188.20		 55.71   	 -35.61		
 30.72   	 152.59		 55.56   	 -30.52		
 31.33   	 116.99		 55.44   	 -35.61		
 31.80   	  91.56		 55.30   	 -45.78		
 32.17   	  76.30		 55.12   	 -45.78		
 32.47   	  61.04		 54.93   	 -45.78		
 32.72   	  61.04		 54.75   	 -45.78		
 32.96   	  55.95		 54.57   	 -50.86		
 33.18   	  55.95		 54.36   	 -50.86		
 33.41   	  55.95		 54.16   	 -40.69		
 33.63   	  45.78		 54.00   	 -35.61		
 33.81   	  40.69		 53.86   	 -25.43		
 33.98   	  25.43		 53.75   	 -20.35		
 34.08   	  20.35		 53.67(D)	   5.09		
 34.16(S)	   0.00		 53.69   	  61.04		
 34.16   	 -10.17		 53.94   	 147.51		
 34.12   	 -15.26		 54.53   	 269.58		
 34.06   	 -30.52		 55.61   	 406.92		
 33.94   	 -35.61		 57.23   	 503.56		
 33.79   	 -45.78		 59.25   	 528.99		
 33.61   	 -50.86		 61.36   	 518.82		
 33.41   	 -35.61		 63.44   	 518.82		
 33.27   	 -35.61		 65.51   	 483.21		
 33.12   	 -25.43		 67.45   	 427.26		
 33.02   	 -25.43		 69.16   	 386.57		
 32.92   	 -30.52		 70.70   	 376.40		
 32.80   	 -30.52		 72.21   	 376.40		
 32.68   	 -40.69		 73.71   	 381.48		
 32.51   	 -45.78		 75.24   	 381.48		
 32.33   	 -50.86		 76.76   	 381.48		
 32.13   	 -61.04		 78.29   	 391.66		
 31.88   	 -61.04		 79.86   	 386.57		
 31.64   	 -66.12		 81.40   	 371.31		
 31.37   	 -66.12		 82.89   	 345.88		
 31.11   	 -61.04		 84.27   	 325.53		
 30.86   	 -61.04		 85.57   	 320.45		
 30.62   	 -55.95		 86.86   	 325.53		
 30.40   	 -50.86		 88.16   	 305.19		
 30.19   	 -50.86		 89.38   	 284.84		
 29.99   	 -55.95		 90.52   	 264.50		
 29.77   	 -61.04		 91.58   	 233.98		
 29.52   	 -55.95		 92.51   	 203.46		
 29.30   	 -50.86		 93.33   	 162.77		
 29.09   	 -50.86		 93.98   	 152.59		
 28.89   	 -50.86		 94.59   	 106.82		
 28.69   	 -50.86		 95.01   	  66.12		
 28.48   	 -50.86		 95.28   	  35.61		
 28.28   	 -66.12		 95.42   	  25.43		
 28.02   	 -81.38		 95.52(S)	 -15.26		
 27.69   	 -91.56		 95.46   	 -30.52		
 27.32   	-106.82		 95.34   	 -40.69		
 26.90   	-137.33		 95.18   	 -55.95		
 26.35   	-162.77		 94.95   	 -71.21		
 25.70   	-188.20		 94.67   	 -96.64		
 24.94   	-223.80		 94.28   	-106.82		
 24.05   	-249.24		 93.86   	-111.90		
 23.05   	-279.75		 93.41   	-116.99		
 21.93   	-300.10		 92.94   	-127.16		
 20.73   	-325.53		 92.43   	-142.42		
 19.43   	-325.53		 91.86   	-147.51		
 18.13   	-315.36		 91.27   	-142.42		
 16.87   	-310.27		 90.70   	-132.25		
 15.63   	-310.27		 90.17   	-132.25		
 14.38   	-300.10		 89.64   	-162.77		
 13.18   	-305.19		 88.99   	-167.85		
 11.96   	-300.10		 88.32   	-147.51		
 10.76   	-295.01		 87.73   	-152.59		
  9.58   	-295.01		 87.12   	-178.03		
  8.40   	-289.93		 86.41   	-172.94		
  7.24   	-274.67		 85.72   	-157.68		
  6.14   	-259.41		 85.09   	-167.85		
  5.11   	-244.15		 84.41   	-183.11		
  4.13   	-228.89		 83.68   	-183.11		
  3.21   	-198.37		 82.95   	-178.03		
  2.42   	-183.11		 82.24   	-188.20		
  1.69   	-152.59		 81.48   	-188.20		
  1.08   	-132.25		 80.73   	-203.46		
  0.55   	-111.90		 79.92   	-203.46		
  0.10   	 -91.56		 79.10   	-193.29		
 -0.26   	 -81.38		 78.33   	-193.29		
 -0.59   	 -71.21		 77.56   	-203.46		
 -0.87   	 -61.04		 76.74   	-198.37		
 -1.12   	 -55.95		 75.95   	-188.20		
 -1.34   	 -66.12		 75.20   	-178.03		
 -1.61   	 -66.12		 74.49   	-162.77		
 -1.87   	 -55.95		 73.83   	-152.59		
 -2.10   	 -50.86		 73.22   	-152.59		
 -2.30   	 -45.78		 72.61   	-147.51		
 -2.48   	 -40.69		 72.02   	-137.33		
 -2.64   	 -20.35		 71.47   	-116.99		
 -2.73   	 -10.17		 71.01   	-122.07		
 -2.77(D)	   5.09		 70.52   	-122.07		
 -2.75   	  15.26		 70.03   	-111.90		
 -2.69   	  15.26		 69.58   	-101.73		
 -2.62   	  15.26		 69.18   	 -96.64		
 -2.56   	  15.26		 68.79   	 -96.64		
 -2.50   	  10.17		 68.40   	 -91.56		
 -2.46   	   5.09		 68.04   	 -86.47		
 -2.44   	   5.09		 67.69   	 -76.30		
 -2.42   	  10.17		 67.39   	 -71.21		
 -2.38   	   5.09		 67.10   	 -76.30		
 -2.36   	  10.17		 66.80   	 -61.04		
 -2.32   	   5.09		 66.55   	 -61.04		
 -2.30   	   5.09		 66.31   	 -66.12		
 -2.28   	   0.00		 66.04   	 -55.95		
 -2.28   	   0.00		 65.82   	 -45.78		
 -2.28   	   0.00		 65.64   	 -50.86		
 -2.28   	   5.09		 65.43   	 -55.95		
 -2.26   	   5.09		 65.21   	 -55.95		
 -2.24   	   5.09		 64.98   	 -35.61		
 -2.22   	   0.00		 64.84   	 -35.61		
 -2.22   	   5.09		 64.70   	 -50.86		
 -2.20   	   5.09		 64.50   	 -40.69		
 -2.18   	  10.17		 64.33   	 -35.61		
 -2.14   	  15.26		 64.19   	 -30.52		
 -2.08   	  15.26		 64.07   	 -40.69		
 -2.01   	  25.43		 63.91   	 -35.61		
 -1.91   	  25.43		 63.76   	 -45.78		
 -1.81   	  25.43		 63.58   	 -35.61		
 -1.71   	  35.61		 63.44   	 -35.61		
 -1.57   	  40.69		 63.30   	 -40.69		
 -1.40   	  40.69		 63.13   	 -45.78		
 -1.24   	  40.69		 62.95   	 -40.69		
 -1.08   	  40.69		 62.79   	 -35.61		
 -0.92   	  40.69		 62.64   	 -35.61		
