WITTCASE NUMBER: HA002363
SAMPLE NUMBER:   23
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  RFA     	  RFA'		
 15.91   	 -66.12		 62.08   	 -25.43		
 15.65   	 -55.95		 61.97   	 -25.43		
 15.42   	 -50.86		 61.87   	 -30.52		
 15.22   	 -45.78		 61.75   	 -30.52		
 15.04   	 -35.61		 61.63   	 -30.52		
 14.89   	 -40.69		 61.51   	 -35.61		
 14.73   	 -30.52		 61.36   	 -35.61		
 14.61   	 -35.61		 61.22   	 -35.61		
 14.47   	 -30.52		 61.08   	 -45.78		
 14.34   	 -30.52		 60.89   	 -45.78		
 14.22   	 -30.52		 60.71   	 -45.78		
 14.10   	 -30.52		 60.53   	 -50.86		
 13.98   	 -25.43		 60.33   	 -45.78		
 13.88   	 -25.43		 60.14   	 -40.69		
 13.77   	 -20.35		 59.98   	 -35.61		
 13.69   	 -25.43		 59.84   	 -40.69		
 13.59   	 -20.35		 59.67   	 -30.52		
 13.51   	 -25.43		 59.55   	 -30.52		
 13.41   	 -20.35		 59.43   	 -30.52		
 13.33   	 -25.43		 59.31   	 -30.52		
 13.22   	 -25.43		 59.19   	 -35.61		
 13.12   	 -25.43		 59.04   	 -30.52		
 13.02   	 -25.43		 58.92   	 -35.61		
 12.92   	 -20.35		 58.78   	 -40.69		
 12.84   	 -20.35		 58.62   	 -45.78		
 12.76   	 -20.35		 58.43   	 -45.78		
 12.68   	 -20.35		 58.25   	 -45.78		
 12.59   	 -15.26		 58.07   	 -45.78		
 12.53   	 -20.35		 57.88   	 -40.69		
 12.45   	 -15.26		 57.72   	 -50.86		
 12.39   	 -15.26		 57.52   	 -45.78		
 12.33   	 -20.35		 57.33   	 -40.69		
 12.25   	 -10.17		 57.17   	 -50.86		
 12.21   	 -15.26		 56.97   	 -50.86		
 12.15   	 -10.17		 56.76   	 -45.78		
 12.11   	  -5.09		 56.58   	 -45.78		
 12.09   	   0.00		 56.40   	 -45.78		
 12.09   	   5.09		 56.22   	 -40.69		
 12.11   	   5.09		 56.05   	 -40.69		
 12.13   	  10.17		 55.89   	 -30.52		
 12.17   	   5.09		 55.77   	 -30.52		
 12.19   	   5.09		 55.65   	 -35.61		
 12.21   	   5.09		 55.50   	 -30.52		
 12.23   	  10.17		 55.38   	 -35.61		
 12.27   	  10.17		 55.24   	 -40.69		
 12.31   	  25.43		 55.08   	 -40.69		
 12.41   	  55.95		 54.91   	 -40.69		
 12.63   	  96.64		 54.75   	 -40.69		
 13.02   	 132.25		 54.59   	 -40.69		
 13.55   	 137.33		 54.43   	 -30.52		
 14.10   	  96.64		 54.30   	 -35.61		
 14.49   	  66.12		 54.16   	 -35.61		
 14.75   	  66.12		 54.02   	 -30.52		
 15.02   	  86.47		 53.90   	 -30.52		
 15.36   	 162.77		 53.77   	 -30.52		
 16.01   	 178.03		 53.65   	 -35.61		
 16.72   	 178.03		 53.51   	 -35.61		
 17.44   	 188.20		 53.37   	 -35.61		
 18.19   	 193.29		 53.22   	 -35.61		
 18.96   	 208.54		 53.08   	 -35.61		
 19.80   	 228.89		 52.94   	 -30.52		
 20.71   	 233.98		 52.82   	 -30.52		
 21.65   	 223.80		 52.70   	 -25.43		
 22.54   	 223.80		 52.59   	 -30.52		
 23.44   	 213.63		 52.47   	 -25.43		
 24.29   	 198.37		 52.37   	 -25.43		
 25.09   	 198.37		 52.27   	 -30.52		
 25.88   	 193.29		 52.15   	 -30.52		
 26.65   	 178.03		 52.02   	 -25.43		
 27.37   	 167.85		 51.92   	 -25.43		
 28.04   	 152.59		 51.82   	 -20.35		
 28.65   	 142.42		 51.74   	 -15.26		
 29.22   	 127.16		 51.68   	 -10.17		
 29.73   	 111.90		 51.64   	  -5.09		
 30.17   	 111.90		 51.62   	   5.09		
 30.62   	  96.64		 51.64   	  25.43		
 31.01   	  86.47		 51.74   	  50.86		
 31.35   	  81.38		 51.94   	  81.38		
 31.68   	  71.21		 52.27   	 122.07		
 31.96   	  66.12		 52.76   	 228.89		
 32.23   	  61.04		 53.67   	 264.50		
 32.47   	  61.04		 54.73   	 300.10		
 32.72   	  50.86		 55.93   	 325.53		
 32.92   	  45.78		 57.23   	 345.88		
 33.10   	  40.69		 58.62   	 366.22		
 33.27   	  40.69		 60.08   	 376.40		
 33.43   	  30.52		 61.59   	 371.31		
 33.55   	  30.52		 63.07   	 366.22		
 33.67   	  25.43		 64.54   	 361.14		
 33.77   	  25.43		 65.98   	 340.79		
 33.88   	  15.26		 67.34   	 335.71		
 33.94   	  20.35		 68.69   	 325.53		
 34.02   	  10.17		 69.99   	 325.53		
 34.06   	  15.26		 71.29   	 330.62		
 34.12   	  10.17		 72.61   	 325.53		
 34.16   	   5.09		 73.92   	 335.71		
 34.18(S)	   0.00		 75.26   	 330.62		
 34.18   	   0.00		 76.58   	 330.62		
 34.18   	   0.00		 77.90   	 325.53		
 34.18   	  -5.09		 79.21   	 310.27		
 34.16   	 -10.17		 80.45   	 300.10		
 34.12   	 -15.26		 81.65   	 279.75		
 34.06   	 -15.26		 82.77   	 249.24		
 34.00   	 -25.43		 83.76   	 223.80		
 33.90   	 -30.52		 84.66   	 178.03		
 33.77   	 -35.61		 85.37   	 142.42		
 33.63   	 -40.69		 85.94   	 101.73		
 33.47   	 -35.61		 86.35   	  71.21		
 33.33   	 -45.78		 86.63   	  40.69		
 33.14   	 -45.78		 86.80   	  15.26		
 32.96   	 -45.78		 86.86(S)	 -10.17		
 32.78   	 -45.78		 86.82   	 -30.52		
 32.59   	 -45.78		 86.69   	 -40.69		
 32.41   	 -50.86		 86.53   	 -55.95		
 32.21   	 -50.86		 86.31   	 -61.04		
 32.00   	 -55.95		 86.06   	 -66.12		
 31.78   	 -55.95		 85.80   	 -71.21		
 31.56   	 -50.86		 85.51   	 -71.21		
 31.35   	 -61.04		 85.23   	 -71.21		
 31.11   	 -61.04		 84.94   	 -66.12		
 30.86   	 -66.12		 84.68   	 -71.21		
 30.60   	 -71.21		 84.39   	 -61.04		
 30.32   	 -81.38		 84.15   	 -61.04		
 29.99   	 -81.38		 83.91   	 -81.38		
 29.66   	 -96.64		 83.58   	 -91.56		
 29.28   	-116.99		 83.21   	 -96.64		
 28.81   	-137.33		 82.83   	 -91.56		
 28.26   	-147.51		 82.46   	-106.82		
 27.67   	-142.42		 82.03   	-111.90		
 27.10   	-122.07		 81.59   	-111.90		
 26.61   	-116.99		 81.14   	-111.90		
 26.14   	-111.90		 80.69   	-111.90		
 25.70   	-101.73		 80.24   	-111.90		
 25.29   	 -91.56		 79.80   	-116.99		
 24.92   	 -91.56		 79.33   	-122.07		
 24.56   	 -81.38		 78.84   	-132.25		
 24.23   	 -66.12		 78.31   	-147.51		
 23.97   	 -55.95		 77.72   	-157.68		
 23.74   	 -35.61		 77.09   	-172.94		
 23.60   	 -30.52		 76.40   	-183.11		
 23.48   	 -20.35		 75.67   	-193.29		
 23.40   	 -10.17		 74.89   	-193.29		
 23.36   	  -5.09		 74.12   	-188.20		
 23.34   	   5.09		 73.37   	-183.11		
 23.36   	  10.17		 72.63   	-167.85		
 23.40   	   5.09		 71.96   	-142.42		
 23.42   	   0.00		 71.39   	-132.25		
 23.42   	   5.09		 70.86   	-111.90		
 23.44   	   0.00		 70.42   	-106.82		
 23.44   	  -5.09		 69.99   	-101.73		
 23.42   	   0.00		 69.58   	 -96.64		
 23.42   	 -10.17		 69.20   	 -96.64		
 23.38   	 -15.26		 68.81   	-101.73		
 23.32   	 -15.26		 68.40   	-101.73		
 23.26   	 -30.52		 68.00   	 -96.64		
 23.13   	 -35.61		 67.61   	 -96.64		
 22.99   	 -40.69		 67.22   	 -96.64		
 22.83   	 -40.69		 66.84   	 -86.47		
 22.67   	 -45.78		 66.49   	 -86.47		
 22.48   	 -45.78		 66.14   	 -76.30		
 22.30   	 -40.69		 65.84   	 -71.21		
 22.14   	 -45.78		 65.55   	 -66.12		
 21.95   	 -40.69		 65.29   	 -50.86		
 21.79   	 -40.69		 65.09   	 -40.69		
 21.63   	 -25.43		 64.92   	 -40.69		
 21.53   	 -20.35		 64.76   	 -35.61		
 21.44   	 -20.35		 64.62   	 -35.61		
 21.36   	 -10.17		 64.48   	 -30.52		
 21.32   	 -15.26		 64.35   	 -30.52		
 21.26   	 -15.26		 64.23   	 -35.61		
 21.20   	 -20.35		 64.09   	 -35.61		
 21.12   	 -20.35		 63.95   	 -40.69		
 21.04   	 -20.35		 63.78   	 -35.61		
 20.96   	 -20.35		 63.64   	 -45.78		
 20.87   	 -30.52		 63.46   	 -45.78		
 20.75   	 -30.52		 63.28   	 -45.78		
 20.63   	 -35.61		 63.09   	 -45.78		
 20.49   	 -40.69		 62.91   	 -40.69		
 20.33   	 -40.69		 62.75   	 -40.69		
 20.16   	 -45.78		 62.58   	 -35.61		
 19.98   	 -45.78		 62.44   	 -40.69		
 19.80   	 -45.78		 62.28   	 -45.78		
 19.61   	 -45.78		 62.10   	 -35.61		
 19.43   	 -40.69		 61.95   	 -30.52		
 19.27   	 -30.52		 61.83   	 -45.78		
 19.15   	 -35.61		 61.65   	 -45.78		
 19.00   	 -30.52		 61.46   	 -40.69		
 18.88   	 -30.52		 61.30   	 -50.86		
 18.76   	 -30.52		 61.10   	 -45.78		
 18.64   	 -25.43		 60.92   	 -45.78		
 18.54   	 -25.43		 60.73   	 -45.78		
 18.43   	 -20.35		 60.55   	 -40.69		
 18.35   	 -20.35		 60.39   	 -40.69		
 18.27   	 -25.43		 60.22   	 -45.78		
 18.17   	 -25.43		 60.04   	 -45.78		
 18.07   	 -30.52		 59.86   	 -55.95		
 17.94   	 -25.43		 59.63   	 -61.04		
 17.84   	 -20.35		 59.39   	 -55.95		
 17.76   	 -20.35		 59.17   	 -55.95		
 17.68   	 -15.26		 58.94   	 -50.86		
 17.62   	 -20.35		 58.74   	 -50.86		
 17.54   	 -15.26		 58.53   	 -45.78		
 17.48   	 -15.26		 58.35   	 -40.69		
 17.42   	 -15.26		 58.19   	 -45.78		
 17.35   	 -15.26		 58.01   	 -45.78		
 17.29   	 -10.17		 57.82   	 -45.78		
 17.25   	 -15.26		 57.64   	 -45.78		
 17.19   	 -20.35		 57.46   	 -45.78		
 17.11   	 -20.35		 57.27   	 -50.86		
 17.03   	 -15.26		 57.07   	 -45.78		
 16.97   	  -5.09		 56.89   	 -45.78		
 16.95(D)	  10.17		 56.70   	 -35.61		
 16.99   	  25.43		 56.56   	 -35.61		
 17.09   	  55.95		 56.42   	 -30.52		
 17.31   	  86.47		 56.30   	 -30.52		
 17.66   	  86.47		 56.17   	 -30.52		
 18.01   	  40.69		 56.05   	 -30.52		
 18.17   	 -15.26		 55.93   	 -35.61		
 18.11   	 -45.78		 55.79   	 -40.69		
 17.92   	 -30.52		 55.63   	 -40.69		
 17.80   	  81.38		 55.46   	 -45.78		
 18.13   	 116.99		 55.28   	 -45.78		
 18.60   	 142.42		 55.10   	 -35.61		
 19.17   	 137.33		 54.95   	 -40.69		
 19.72   	 142.42		 54.79   	 -35.61		
 20.28   	 157.68		 54.65   	 -40.69		
 20.92   	 188.20		 54.49   	 -45.78		
 21.67   	 208.54		 54.30   	 -40.69		
 22.50   	 228.89		 54.14   	 -40.69		
 23.42   	 218.72		 53.98   	 -40.69		
 24.29   	 213.63		 53.81   	 -40.69		
 25.15   	 203.46		 53.65   	 -35.61		
 25.96   	 203.46		 53.51   	 -30.52		
 26.78   	 203.46		 53.39   	 -30.52		
 27.59   	 193.29		 53.27   	 -30.52		
 28.36   	 183.11		 53.14   	 -30.52		
 29.09   	 162.77		 53.02   	 -20.35		
 29.75   	 137.33		 52.94   	 -15.26		
 30.29   	 127.16		 52.88   	  -5.09		
 30.80   	 116.99		 52.86(D)	  10.17		
 31.27   	 106.82		 52.90   	  30.52		
 31.70   	  96.64		 53.02   	  61.04		
 32.09   	  86.47		 53.27   	  96.64		
 32.43   	  71.21		 53.65   	 142.42		
 32.72   	  61.04		 54.22   	 183.11		
 32.96   	  61.04		 54.95   	 295.01		
 33.20   	  45.78		 56.13   	 325.53		
 33.39   	  45.78		 57.44   	 356.05		
 33.57   	  35.61		 58.86   	 366.22		
 33.71   	  30.52		 60.33   	 381.48		
 33.84   	  25.43		 61.85   	 381.48		
 33.94   	  20.35		 63.38   	 381.48		
 34.02   	  15.26		 64.90   	 376.40		
 34.08   	  10.17		 66.41   	 366.22		
 34.12   	  10.17		 67.87   	 361.14		
 34.16   	  10.17		 69.32   	 356.05		
 34.20(S)	   0.00		 70.74   	 356.05		
 34.20   	   0.00		 72.17   	 356.05		
 34.20   	  -5.09		 73.59   	 356.05		
 34.18   	  -5.09		 75.01   	 350.97		
 34.16   	  -5.09		 76.42   	 361.14		
 34.14   	 -10.17		 77.86   	 350.97		
 34.10   	 -10.17		 79.27   	 356.05		
 34.06   	 -20.35		 80.69   	 335.71		
 33.98   	 -20.35		 82.03   	 325.53		
 33.90   	 -25.43		 83.34   	 300.10		
 33.79   	 -30.52		 84.54   	 274.67		
 33.67   	 -25.43		 85.64   	 244.15		
 33.57   	 -30.52		 86.61   	 208.54		
 33.45   	 -35.61		 87.45   	 167.85		
 33.31   	 -50.86		 88.12   	 122.07		
 33.10   	 -45.78		 88.61   	  91.56		
 32.92   	 -50.86		 88.97   	  55.95		
 32.72   	 -45.78		 89.20   	  25.43		
 32.53   	 -55.95		 89.30   	   5.09		
 32.31   	 -61.04		 89.32(S)	 -20.35		
 32.06   	 -66.12		 89.24   	 -35.61		
 31.80   	 -61.04		 89.09   	 -40.69		
 31.56   	 -66.12		 88.93   	 -55.95		
 31.29   	 -61.04		 88.71   	 -50.86		
 31.05   	 -66.12		 88.50   	 -61.04		
 30.78   	 -66.12		 88.26   	 -61.04		
 30.52   	 -71.21		 88.02   	 -55.95		
 30.23   	 -76.30		 87.79   	 -61.04		
 29.93   	 -76.30		 87.55   	 -55.95		
 29.62   	 -86.47		 87.32   	 -55.95		
 29.28   	 -86.47		 87.10   	 -61.04		
 28.93   	-101.73		 86.86   	 -66.12		
 28.52   	-101.73		 86.59   	 -76.30		
 28.12   	-111.90		 86.29   	 -91.56		
 27.67   	-132.25		 85.92   	 -96.64		
 27.14   	-147.51		 85.53   	-111.90		
 26.55   	-162.77		 85.09   	-111.90		
 25.90   	-157.68		 84.64   	-122.07		
 25.27   	-157.68		 84.15   	-116.99		
 24.64   	-152.59		 83.68   	-116.99		
 24.03   	-142.42		 83.21   	-111.90		
 23.46   	-127.16		 82.77   	-116.99		
 22.95   	-116.99		 82.30   	-116.99		
 22.48   	 -91.56		 81.83   	-116.99		
 22.12   	 -76.30		 81.36   	-127.16		
 21.81   	 -66.12		 80.85   	-132.25		
 21.55   	 -50.86		 80.33   	-152.59		
 21.34   	 -40.69		 79.71   	-157.68		
 21.18   	 -30.52		 79.08   	-178.03		
 21.06   	 -25.43		 78.37   	-188.20		
 20.96   	 -15.26		 77.62   	-198.37		
 20.90   	 -10.17		 76.83   	-203.46		
 20.85   	  -5.09		 76.01   	-198.37		
 20.83   	  -5.09		 75.22   	-193.29		
 20.81   	   0.00		 74.45   	-172.94		
 20.81   	  -5.09		 73.75   	-152.59		
 20.79   	  -5.09		 73.14   	-142.42		
 20.77   	 -10.17		 72.57   	-122.07		
 20.73   	 -15.26		 72.09   	-111.90		
 20.67   	 -25.43		 71.64   	-101.73		
 20.57   	 -30.52		 71.23   	-101.73		
 20.45   	 -30.52		 70.82   	-101.73		
 20.33   	 -35.61		 70.42   	-106.82		
 20.18   	 -40.69		 69.99   	-106.82		
 20.02   	 -35.61		 69.56   	-106.82		
 19.88   	 -40.69		 69.14   	-111.90		
 19.72   	 -45.78		 68.69   	-101.73		
 19.53   	 -50.86		 68.28   	 -96.64		
 19.33   	 -50.86		 67.89   	 -96.64		
 19.13   	 -45.78		 67.51   	 -81.38		
 18.94   	 -35.61		 67.18   	 -76.30		
 18.80   	 -35.61		 66.88   	 -66.12		
 18.66   	 -25.43		 66.61   	 -55.95		
 18.56   	 -30.52		 66.39   	 -50.86		
 18.43   	 -30.52		 66.18   	 -45.78		
 18.31   	 -30.52		 66.00   	 -35.61		
 18.19   	 -25.43		 65.86   	 -30.52		
 18.09   	 -20.35		 65.74   	 -25.43		
 18.01   	 -20.35		 65.64   	 -30.52		
 17.92   	 -25.43		 65.51   	 -30.52		
 17.82   	 -35.61		 65.39   	 -35.61		
 17.68   	 -45.78		 65.25   	 -40.69		
 17.50   	 -40.69		 65.09   	 -40.69		
 17.33   	 -40.69		 64.92   	 -45.78		
 17.17   	 -30.52		 64.74   	 -50.86		
 17.05   	 -30.52		 64.54   	 -45.78		
 16.93   	 -35.61		 64.35   	 -40.69		
 16.79   	 -35.61		 64.19   	 -45.78		
 16.64   	 -40.69		 64.01   	 -40.69		
 16.48   	 -45.78		 63.85   	 -35.61		
 16.30   	 -50.86		 63.70   	 -40.69		
 16.09   	 -45.78		 63.54   	 -35.61		
 15.91   	 -50.86		 63.40   	 -45.78		
 15.71   	 -50.86		 63.21   	 -45.78		
 15.50   	 -50.86		 63.03   	 -50.86		
 15.30   	 -40.69		 62.83   	 -55.95		
 15.14   	 -35.61		 62.60   	 -66.12		
 14.99   	 -35.61		 62.34   	 -50.86		
 14.85   	 -35.61		 62.14   	 -30.52		
 14.71   	 -40.69		 62.01   	 -30.52		
 14.55   	 -35.61		 61.89   	 -45.78		
 14.40   	 -45.78		 61.71   	 -40.69		
 14.22   	 -40.69		 61.55   	 -45.78		
 14.06   	 -40.69		 61.36   	 -55.95		
 13.90   	 -30.52		 61.14   	 -55.95		
 13.77   	 -30.52		 60.92   	 -55.95		
 13.65   	 -20.35		 60.69   	 -55.95		
 13.57   	 -20.35		 60.47   	 -50.86		
 13.49   	 -15.26		 60.26   	 -50.86		
 13.43   	 -25.43		 60.06   	 -45.78		
 13.33   	 -25.43		 59.88   	 -40.69		
 13.22   	 -20.35		 59.71   	 -45.78		
 13.14   	 -25.43		 59.53   	 -40.69		
 13.04   	 -25.43		 59.37   	 -45.78		
 12.94   	 -20.35		 59.19   	 -50.86		
 12.86   	 -20.35		 58.98   	 -45.78		
 12.78   	  -5.09		 58.80   	 -45.78		
 12.76(D)	  15.26		 58.62   	 -40.69		
 12.82   	  45.78		 58.45   	 -40.69		
 13.00   	 106.82		 58.29   	 -40.69		
 13.43   	 152.59		 58.13   	 -30.52		
 14.04   	 122.07		 58.01   	 -30.52		
 14.53   	  76.30		 57.88   	 -35.61		
 14.83   	  71.21		 57.74   	 -40.69		
 15.12   	  86.47		 57.58   	 -40.69		
 15.46   	 106.82		 57.42   	 -45.78		
 15.89   	 178.03		 57.23   	 -55.95		
 16.60   	 178.03		 57.01   	 -50.86		
 17.31   	 172.94		 56.81   	 -45.78		
 18.01   	 178.03		 56.62   	 -40.69		
 18.72   	 178.03		 56.46   	 -35.61		
 19.43   	 193.29		 56.32   	 -25.43		
 20.20   	 213.63		 56.22   	 -25.43		
 21.06   	 213.63		 56.11   	 -35.61		
 21.91   	 208.54		 55.97   	 -30.52		
 22.75   	 198.37		 55.85   	 -35.61		
 23.54   	 198.37		 55.71   	 -45.78		
 24.33   	 183.11		 55.52   	 -45.78		
 25.07   	 167.85		 55.34   	 -40.69		
 25.74   	 157.68		 55.18   	 -35.61		
 26.37   	 147.51		 55.04   	 -40.69		
 26.96   	 132.25		 54.87   	 -35.61		
 27.49   	 127.16		 54.73   	 -40.69		
 28.00   	 122.07		 54.57   	 -40.69		
 28.48   	 111.90		 54.40   	 -45.78		
 28.93   	 101.73		 54.22   	 -30.52		
 29.34   	  86.47		 54.10   	 -10.17		
 29.68   	  76.30		 54.06(D)	  15.26		
 29.99   	  71.21		 54.12   	  50.86		
 30.27   	  61.04		 54.32   	  96.64		
 30.52   	  66.12		 54.71   	 147.51		
 30.78   	  55.95		 55.30   	 239.06		
 31.01   	  45.78		 56.26   	 284.84		
 31.19   	  45.78		 57.40   	 320.45		
 31.37   	  45.78		 58.68   	 330.62		
 31.56   	  25.43		 60.00   	 356.05		
 31.66   	  25.43		 61.42   	 356.05		
 31.76   	  20.35		 62.85   	 350.97		
 31.84   	   5.09		 64.25   	 345.88		
 31.86   	  10.17		 65.64   	 350.97		
 31.90   	  15.26		 67.04   	 330.62		
 31.96   	  20.35		 68.36   	 310.27		
 32.04   	  20.35		 69.60   	 295.01		
 32.13   	  20.35		 70.78   	 305.19		
 32.21   	  10.17		 72.00   	 310.27		
 32.25   	  -5.09		 73.24   	 330.62		
 32.23   	  10.17		 74.57   	 376.40		
 32.27   	  66.12		 76.07   	 422.18		
 32.53   	  76.30		 77.76   	 457.78		
 32.84   	  40.69		 79.59   	 488.30		
 33.00   	  50.86		 81.55   	 508.65		
 33.20   	  91.56		 83.58   	 523.90		
 33.57   	 106.82		 85.68   	 518.82		
 34.00   	  96.64		 87.75   	 452.69		
 34.38   	  86.47		 89.56   	 386.57		
 34.73   	  91.56		 91.11   	 330.62		
 35.10   	 157.68		 92.43   	 264.50		
 35.73   	 167.85		 93.49   	 188.20		
 36.40   	 162.77		 94.24   	 116.99		
 37.05   	  96.64		 94.71   	  55.95		
 37.44   	  25.43		 94.93(S)	 -20.35		
 37.54   	  25.43		 94.85   	 -66.12		
 37.64   	  45.78		 94.59   	-122.07		
 37.82   	  15.26		 94.10   	-208.54		
 37.88(S)	 -40.69		 93.27   	-264.50		
 37.72   	 -91.56		 92.21   	-264.50		
 37.35   	-122.07		 91.15   	-259.41		
 36.87   	-127.16		 90.11   	-223.80		
 36.36   	-127.16		 89.22   	-167.85		
 35.85   	-127.16		 88.54   	-127.16		
 35.34   	-162.77		 88.04   	 -91.56		
 34.69   	-223.80		 87.67   	 -86.47		
 33.79   	-289.93		 87.32   	 -81.38		
 32.63   	-310.27		 87.00   	 -76.30		
 31.39   	-310.27		 86.69   	-101.73		
 30.15   	-320.45		 86.29   	-147.51		
 28.87   	-320.45		 85.70   	-183.11		
 27.59   	-330.62		 84.96   	-244.15		
 26.27   	-371.31		 83.99   	-305.19		
 24.78   	-401.83		 82.77   	-340.79		
 23.17   	-381.48		 81.40   	-325.53		
 21.65   	-300.10		 80.10   	-289.93		
 20.45   	-254.32		 78.94   	-239.06		
 19.43   	-249.24		 77.99   	-198.37		
 18.43   	-244.15		 77.19   	-142.42		
 17.46   	-233.98		 76.62   	-101.73		
 16.52   	-203.46		 76.22   	 -66.12		
 15.71   	-122.07		 75.95   	 -50.86		
 15.22   	 -35.61		 75.75   	 -71.21		
 15.08   	  20.35		 75.46   	 -91.56		
 15.16   	  61.04		 75.10   	-127.16		
 15.40   	  55.95		 74.59   	-157.68		
 15.63   	  45.78		 73.96   	-167.85		
 15.81   	  45.78		 73.29   	-167.85		
 15.99   	  61.04		 72.61   	-172.94		
 16.24   	  91.56		 71.92   	-167.85		
 16.60   	 101.73		 71.25   	-152.59		
 17.01   	  96.64		 70.64   	-152.59		
 17.40   	  86.47		 70.03   	-132.25		
 17.74   	  76.30		 69.50   	-101.73		
 18.05   	  76.30		 69.09   	 -55.95		
 18.35   	  81.38		 68.87   	 -40.69		
 18.68   	  96.64		 68.71   	 -40.69		
 19.06   	  91.56		 68.55   	 -50.86		
 19.43   	  71.21		 68.34   	 -50.86		
 19.72   	  45.78		 68.14   	 -81.38		
 19.90   	  30.52		 67.81   	 -96.64		
 20.02   	  20.35		 67.43   	 -91.56		
 20.10   	  20.35		 67.06   	 -81.38		
 20.18   	  20.35		 66.73   	 -50.86		
 20.26   	  30.52		 66.53   	 -15.26		
 20.39   	  15.26		 66.47   	   5.09		
 20.45   	 -30.52		 66.49   	   0.00		
 20.33   	 -91.56		 66.49   	 -15.26		
 19.96   	-132.25		 66.43   	 -30.52		
 19.43   	-106.82		 66.31   	 -55.95		
 19.00   	 -76.30		 66.08   	-111.90		
 18.70   	 -61.04		 65.64   	-162.77		
 18.45   	 -66.12		 64.98   	-183.11		
 18.19   	 -76.30		 64.25   	-157.68		
 17.88   	 -81.38		 63.62   	-132.25		
 17.56   	 -76.30		 63.09   	 -86.47		
 17.25   	 -71.21		 62.75   	 -45.78		
 16.97   	 -76.30		 62.56   	 -10.17		
 16.66   	 -91.56		 62.52   	   5.09		
 16.30   	-116.99		 62.54   	   0.00		
 15.83   	-142.42		 62.54   	 -15.26		
 15.26   	-152.59		 62.48   	 -50.86		
 14.65   	-142.42		 62.28   	 -96.64		
 14.08   	-122.07		 61.89   	-116.99		
 13.59   	 -76.30		 61.42   	-137.33		
 13.29   	 -30.52		 60.87   	-137.33		
 13.16   	 -20.35		 60.33   	-122.07		
 13.08   	 -40.69		 59.84   	 -71.21		
 12.92   	 -66.12		 59.55   	 -10.17		
 12.66   	 -81.38		 59.51   	  61.04		
